Species	Status	min_age	max_age
Gedanicoccus_gracilis	extinct	33.9	38
Gedanicoccus_gracilis	extinct	33.9	38
Balticococcus_spinosus	extinct	33.9	38
Onokhoia_onokhoiensis	extinct	113	125
Cicadocoris_lilliputus	extinct	152.1	166.1
Diapherinus_fontinalis	extinct	113	125
Shelopuga_sinitsae	extinct	145	152.1
Shelopuga_sinitsae	extinct	145	152.1
Shelopuga_similis	extinct	129.4	132.9
Saldonia_ignota	extinct	145	152.1
Sondalia_kovalevi	extinct	113	125
Saldomortalia_zherichini	extinct	145	152.1
Saldomortalia_hyalina	extinct	145	152.1
Eosaldina_apomorpha	extinct	139.8	145
Shelopuga_sinitsae	extinct	145	152.1
Ambaraphis_kotejai	extinct	70.6	83.5
Alloambria_infelicis	extinct	70.6	83.5
Archeofulvius_kotejai	extinct	33.9	38
Fulviocylapus_gorczycai	extinct	33.9	38
Fulviocylapus_gorczycai	extinct	33.9	38
Eomegophthalmus_lithuaniensis	extinct	33.9	38
Xestocephalites_balticus	extinct	33.9	38
Brevaphrodella_nigra	extinct	33.9	38
Oeclidius_salaco	extinct	13.82	20.44
Quilessa_stolida	extinct	13.82	20.44
Cedusa_credula	extinct	13.82	20.44
Dysimia_imprudens	extinct	13.82	20.44
Derephysia_tyche	extinct	23.03	28.1
Heissiana_serafini	extinct	33.9	38
Heissiana_serafini	extinct	33.9	38
Heissiana_serafini	extinct	33.9	38
Heissiana_serafini	extinct	33.9	38
Eoiocossus_validus	extinct	157.3	166.1
Nastlopia_nigra	extinct	33.9	38
Intercader_velteni	extinct	33.9	38
Weitschatiella_elenae	extinct	33.9	38
Parasinalda_baltica	extinct	33.9	38
Paleocader_avitus	extinct	33.9	38
Germaraphis_(Balticorostrum)_megarostris	extinct	33.9	38
Electrocornia_antiqua	extinct	33.9	38
Electromyzus_acutirostris	extinct	33.9	38
Palaeophyllaphis_brevirostris	extinct	33.9	38
Oligocallis_saltatorius	extinct	33.9	38
Zymus_succinicola	extinct	33.9	38
Conicaudus_longipes	extinct	33.9	38
Sternaphis_electricola	extinct	33.9	38
Megapodaphis_frontalis	extinct	33.9	38
Sinocoris_ovata	extinct	157.3	166.1
Anthoscytina_longa	extinct	157.3	166.1
Cicadocoris_sinensis	extinct	157.3	166.1
Cicadocoris_brunneus	extinct	157.3	166.1
Sinocoris_oblonga	extinct	157.3	166.1
Liaoxipsocus_beipiaoensis	extinct	157.3	166.1
Anthoscytina_longa	extinct	157.3	166.1
Shaanxioscarta_juxta	extinct	237	242
Mesolygaeus_laiyangensis	extinct	125	129.4
Yanliaocorixa_chinensis	extinct	163.5	174.1
Notonecta_xyphiale	extinct	113	125
Palaeontinodes_chengdeensis	extinct	157.3	166.1
Anthoscytina_liugouensis	extinct	157.3	166.1
Chengdecercopis_xiaofanzhangziensis	extinct	157.3	166.1
Sinopalaeocossus_scabratus	extinct	157.3	166.1
Plachutella_zhouyingziensis	extinct	157.3	166.1
Hebeicercopis_triangulata	extinct	157.3	166.1
Huabeicercopis_yangi	extinct	157.3	166.1
Hebeicoris_luanpingensis	extinct	157.3	166.1
Hebeicoris_longa	extinct	157.3	166.1
Palaeontinodes_haifanggouensis	extinct	157.3	166.1
Gansucossus_luanpingensis	extinct	157.3	166.1
Luanpingia_longa	extinct	157.3	166.1
Sunotettigarcta_hebeiensis	extinct	157.3	166.1
Anthoscytina_longa	extinct	157.3	166.1
Cycloscytina_korlaensis	extinct	166.1	170.3
Yanliaocorixa_chinensis	extinct	157.3	166.1
Cicadoides_orientalis	extinct	113	125
Cicadoides_shandongensis	extinct	113	125
Expansaphis_ovata	extinct	113	125
Archeoviparosiphum_latum	extinct	113	125
Sunaphis_shandongensis	extinct	113	125
Sunaphis_laiyangensis	extinct	113	125
Petiolaphis_laiyangensis	extinct	113	125
Petiolaphioides_shandongensis	extinct	113	125
Sigarella_tenuis	extinct	113	125
Corixopsis_tuanwangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Sinocicadia_shandongensis	extinct	113	125
Expansaphis_laticosta	extinct	113	125
Mesocorixa_nanligezhuangensis	extinct	113	125
Mesopyrrhocoris_fasciata	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Notonecta_xyphiale	extinct	113	125
Notonectopsis_sinica	extinct	113	125
Mesanthocoris_brunneus	extinct	113	125
Ovicimex_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Schizopteryx_shandongensis	extinct	113	125
Schizopteryx_shandongensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Notonecta_xyphiale	extinct	113	125
Schizopteryx_shandongensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Notonecta_xyphiale	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Schizopteryx_shandongensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Tingidae	extinct	1.8	4.9
Nysius	extinct	1.8	4.9
Hemiptera	extinct	1.8	4.9
Hemiptera	extinct	1.8	4.9
Hemiptera	extinct	1.8	4.9
Hemiptera	extinct	1.8	4.9
Deltocephalinae	extinct	1.8	4.9
Cicadellidae	extinct	1.8	4.9
Cicadellidae	extinct	1.8	4.9
Cicadellidae	extinct	1.8	4.9
Delphacidae	extinct	1.8	4.9
Cercopoidea	extinct	7.246	11.62
Longistigma_caryae	extant	7.246	11.62
Paleopsylloides_oligocaenica	extinct	33.9	38
Palaeomyrmex_prodromus	extinct	196.5	201.3
Hemiptera	extinct	196.5	201.3
Pachycoris_burmeisteri	extinct	11.608	12.7
Halys_spectabilis	extinct	11.608	12.7
Belostomates_speciosum	extinct	11.608	12.7
Cercopis_germari	extinct	11.608	12.7
Cercopis	extinct	11.608	12.7
Cercopis	extinct	11.608	12.7
Dictyla_wollastoni	extinct	11.608	12.7
Nabis_gracillima	extinct	11.608	12.7
Pentatoma_pictum	extinct	11.608	12.7
Halobatinae	extinct	11.608	12.7
Heterogaster	extinct	11.608	12.7
Ptychoptilum_minor	extinct	33.9	38
Ptychoptilum_major	extinct	33.9	38
Eofulgoridium_chanmaense	extinct	122.46	125.45
Notonecta_xyphiale	extinct	113	125
Notonecta	extinct	122.46	125.45
Gansucossus_pectinatus	extinct	168.3	174.1
Sinocercopis_liaoyuanensis	extinct	113	125
Notonecta	extinct	122.46	125.45
Spinus_yumenense	extinct	112.03	122.46
Protabanus_chaoyangensis	extinct	157.3	166.1
Jibeicossus_qingshilaense	extinct	125.45	130
Luanpingia_senjituensis	extinct	125.45	130
Sunoscytinopteris_lushangfenensis	extinct	112.03	122.46
Hebeicoris_xinboensis	extinct	130	136.4
Weichangicoris_daobaliangensis	extinct	157.3	166.1
Cydnopsis_dangeardi	extinct	23.03	28.4
Eurygaster	extinct	23.03	28.4
Cicadatra_serresi	extinct	23.03	28.4
Lygaeus_deprehensus	extinct	28.4	33.9
Pachymerus_antiquus	extinct	28.4	33.9
Cercopis_amaguensis	extinct	15.97	20.44
Miocoris_fagi	extinct	33.9	37.2
Gerridae	extinct	33.9	37.2
Pallicoris_firmis	extinct	168.3	170.3
Valvifulgoria_tiantungensis	extinct	168.3	170.3
Valvifulgoria_pingkuiensis	extinct	168.3	170.3
Venacorixa_xiangzhongensis	extinct	170.3	182.7
Ambocylapus_kulickae	extinct	33.9	38
Venacorixa_xiangzhongensis	extinct	170.3	182.7
Stigmocercopis_parvis	extinct	168.3	170.3
Hunanilarva_micra	extinct	170.3	182.7
Dytoscytina_ejuncida	extinct	201.3	237
Quadrisbole_vieta	extinct	201.3	208.5
Sinisbole_juvenis	extinct	208.5	228
Quadrisbole_stenis	extinct	190.8	199.3
Lacunisbole_ligonis	extinct	228	237
Apheloscyta_xiangdongensis	extinct	208.5	228
Pentatomites_sibiricus	extinct	15.97	20.44
Tropiduchidae	extinct	33.9	38
Oliarus_kulickae	extinct	13.82	20.44
Proxylastodoris_gerdae	extinct	33.9	38
Proxylastodoris_gerdae	extinct	33.9	38
Copallinges_chiapasensis	extinct	15.97	23.03
Archemyiomma_schaeferi	extinct	33.9	38
Gapenus_rhinariatus	extinct	125.45	130
Saucrolus_silvai	extinct	113	125
Notonecta_xyphiale	extinct	122.46	125.45
Notonecta_xyphiale	extinct	89.8	93.9
Linicorixa_odota	extinct	125	129.4
Vulcanicorixa_dorylis	extinct	122.46	125.45
Penaphis_circa	extinct	122.46	125.45
Siculicorixa_estria	extinct	89.8	93.9
Ratiticorixa_stenorhinchis	extinct	122.46	125.45
Pachymerus_antiquus	extinct	23.03	28.4
Bythoscopus_sepultus	extinct	23.03	28.4
Ipsvicioides_minimus	extinct	228	237
Fulgoroidea	extinct	201.3	237
Magnacicadia_shaanxiensis	extinct	237	242
Lithopsis_major	extinct	41.3	47.8
Lygaeidae	extinct	5.333	7.246
Aphanus_murchisonae	extinct	23.03	28.1
Lygaeites_mysteriosus	extinct	23.03	28.4
Jordanofulvius_fuscus	extinct	33.9	38
Oligocoris_bidentata	extinct	33.9	38
Paleocader_strictus	extinct	33.9	38
Paleocader_strictus	extinct	33.9	38
Parasinalda_baltica	extinct	33.9	38
Parasinalda_froeschneri	extinct	33.9	38
Parasinalda_baltica	extinct	33.9	38
Intercader_weitschati	extinct	33.9	38
Tingicader_cervus	extinct	33.9	38
Tingicader	extinct	33.9	38
Aradus_frateroides	extinct	33.9	38
Aradus_frateroides	extinct	33.9	38
Aradus_popovi	extinct	33.9	38
Eogyropsylla_magna	extinct	33.9	38
Eogyropsylla_parva	extinct	33.9	38
Eogyropsylla	extinct	33.9	38
Eogyropsylla_eocenica	extinct	33.9	38
Eogyropsylla_jantaria	extinct	33.9	38
Parascenia_weitschati	extinct	33.9	38
Archeofulvius_gulosus	extinct	33.9	38
Archeofulvius_gulosus	extinct	33.9	38
Archeofulvius_gulosus	extinct	33.9	38
Balticofulvius_kulickae	extinct	33.9	38
Electroisops_ritzkowskii	extinct	33.9	38
Calisius_rietscheli	extinct	33.9	38
Calisius_balticus	extinct	33.9	38
Calisius_weitschati	extinct	33.9	38
Calisius	extinct	33.9	38
Palaeocossus_giganteus	extinct	182.7	190.8
Suljuktocossus_prosboloides	extinct	182.7	190.8
Palaeontinodes_minor	extinct	182.7	190.8
Phragmatoecicossus_shurabensis	extinct	182.7	190.8
Plachutella_rotundata	extinct	182.7	190.8
Plachutella_derupta	extinct	182.7	190.8
Plachutella_picta	extinct	157.3	166.1
Plachutella_vitripennis	extinct	182.7	190.8
Plachutella	extinct	182.7	190.8
Shurabocossus_gigas	extinct	182.7	190.8
Suljuktaja_turkestanensis	extinct	182.7	190.8
Palaeontinidae	extinct	182.7	190.8
Turutanovia_karatavica	extinct	157.3	166.1
Shuraboprosbole_plachutai	extinct	182.7	190.8
Karataviella_brachyptera	extinct	157.3	166.1
Karataviella_brachyptera	extinct	157.3	166.1
Karataviella_brachyptera	extinct	157.3	166.1
Shurabella_lepyroniopsis	extinct	182.7	190.8
Mesotubilustrium_asiaticum	extinct	157.3	166.1
Fulgoridium	extinct	157.3	166.1
Cycloscytina_delutinervis	extinct	157.3	166.1
Anthoscytina_reducta	extinct	182.7	190.8
Cycloscytina_plachutai	extinct	182.7	190.8
Cycloscytina	extinct	182.7	190.8
Cycloscytina_asiatica	extinct	182.7	190.8
Mesoatracis_reducta	extinct	182.7	190.8
Stomatomiris_funebris	extinct	13.82	20.44
Karebodopoides_aptianus	extinct	125.45	130
Geocoris_monserrati	extinct	23.03	28.1
Permagra_distincta	extinct	252.17	254.17
Baisococcus_victoriae	extinct	113	125
Archescytina_maueriaeformis	extinct	272.5	279.5
Permopsyllopsis_rossica	extinct	272.5	279.5
Scytoneurella_major	extinct	272.5	279.5
Scytoneurella_minor	extinct	272.5	279.5
Archescytina_prosbolioides	extinct	272.5	279.5
Maueria_rhynchota	extinct	272.5	279.5
Maueria_intermedia	extinct	272.5	279.5
Maripsocus_ambiguus	extinct	272.5	279.5
Archescytina_similis	extinct	272.3	279.3
Maueria_rhynchota	extinct	272.5	279.5
Flatidae	extinct	13.82	20.44
Limnacis_hoffeinsi	extinct	33.9	38
Metrocephala_anderseni	extinct	33.9	38
Metrocephala_anderseni	extinct	33.9	38
Metrocephala_anderseni	extinct	33.9	38
Collarhamphus_mixtus	extinct	33.9	38
Kuwayama_dominicana	extinct	13.82	20.44
Redubitus_centrocnemarius	extinct	33.9	38
Archepopovia_yurii	extinct	33.9	38
Archepopovia_yurii	extinct	33.9	38
Isometopsallops_schuhi	extinct	33.9	38
Electromyiomma_weitschati	extinct	33.9	38
Myiomma_voigti	extinct	33.9	38
Electromyiomma_schultzi	extinct	33.9	38
Electromyiomma_polonicum	extinct	33.9	38
Metoisops_kerzhneri	extinct	33.9	38
Clavimyiomma_henryi	extinct	33.9	38
Mengeaphis_glandulosa	extinct	33.9	38
Tertiaphis_haentzscheli	extinct	33.9	38
Mindarus_magnus	extinct	33.9	38
Germaraphis_dryoides	extinct	33.9	38
Germaraphis_(Balticorostrum)_cuneata	extinct	33.9	38
Tertiaphis_haentzscheli	extinct	33.9	38
Succaphis_holgeri	extinct	33.9	38
Mengeaphis_glandulosa	extinct	33.9	38
Palaeosiphon_hirsutum	extinct	33.9	38
Electrocallis_bakeri	extinct	33.9	38
Priscoflata_subvexa	extinct	56	66
Bibiticen_hebeiensis	extinct	125.45	130
Taubarixa_macrocelata	extinct	23.03	28.1
Tauborixella_santosae	extinct	23.03	28.1
Tauborixiellopsis_breviclavata	extinct	23.03	28.1
Taubocicadellina_breviptera	extinct	23.03	28.1
Tremembellina_microcelata	extinct	23.03	28.1
Trulaxia_primula	extinct	23.03	28.1
Tremembaetalion_minutum	extinct	23.03	28.1
Mesolygaeus_laiyangensis	extinct	122.46	125.45
Matsucoccus_larssoni	extinct	33.9	38
Matsucoccus_pinnatus	extinct	33.9	38
Matsucoccus_electrinus	extinct	33.9	38
Matsucoccus_pinnatus	extinct	33.9	38
Matsucoccus_larssoni	extinct	33.9	38
Matsucoccus_pinnatus	extinct	33.9	38
Matsucoccus_electrinus	extinct	33.9	38
Matsucoccus_apterus	extinct	33.9	38
Matsucoccus	extinct	33.9	38
Prosbole_hirsuta	extinct	268.8	272.3
Permocicada_idelensis	extinct	268.8	272.3
Permocicada_similis	extinct	268.8	272.3
Sojanoneura_kazanensis	extinct	268.8	272.3
Scytinoptera_curta	extinct	268.8	272.3
Lyristes_renei	extinct	5.333	8.7
Tibicina_gigantea	extinct	5.333	8.7
Harpactor_chomeraciensis	extinct	5.333	8.7
Arilus_faujasi	extinct	5.333	8.7
Wedelphus_dichopteroides	extinct	40.4	48.6
Baninus_thuringiorum	extinct	40.4	48.6
Amalaberga_ostrogothiorum	extinct	40.4	48.6
Fulgoroidea	extinct	40.4	48.6
Perunus_bruziorum	extinct	33.9	38
Perkunus_sudoviorum	extinct	33.9	38
Perkunus_sudoviorum	extinct	33.9	38
Oeclidius_browni	extinct	13.82	20.44
Autrimpus_sambiorum	extinct	33.9	38
Psyllinae	extinct	33.9	38
Schizaphis_cnecopsis	extinct	33.9	38
Carbula_crassiventris	extant	11.608	15.97
Plinachtus_fossilis	extinct	11.608	15.97
Reduvius_diatomus	extinct	11.608	15.97
Reduvius_shandongianus	extinct	11.608	15.97
Curvicubitus_triassicus	extinct	237	242
Disivicia_tianshanensis	extinct	208.5	228
Suljuktaja_turkestanensis	extinct	208.5	228
Kerjieprosbole_stigmatis	extinct	208.5	228
Kerjiecoris_oopsis	extinct	208.5	228
Lacocorixa_divena	extinct	208.5	228
Cutitegmena_oonis	extinct	208.5	228
Crypsacorixa_tachis	extinct	208.5	228
Homoptera	extinct	208.5	228
Lapicixius_decorus	extinct	125.45	130
Stellularis_aphthosa	extinct	125.45	130
Anomoscytina_anomala	extinct	125.45	130
Palaeocicadopsis_chinensis	extinct	252.17	298.9
Penaphis_nanligezhuangensis	extinct	113	125
Dataiphis_coniferis	extinct	125	129.4
Pentatomoides_atratus	extinct	2.588	3.6
Pseudopalomena_incerta	extinct	2.588	3.6
Carpocoroides_incertus	extinct	2.588	3.6
Rhomboidea_dubia	extinct	2.588	3.6
Halynoides_brunneus	extinct	2.588	3.6
Carpocoroides_latus	extinct	2.588	3.6
Carpocoroides_latus	extinct	2.588	3.6
Tesseratomoides_maximus	extinct	2.588	3.6
Rhomboidea_macroptera	extinct	2.588	3.6
Pentatomoides_atratus	extinct	2.588	3.6
Aphelocheirus_(Aphelocheirus)_affinis	extinct	2.588	3.6
Aphelocheirus_(Aphelocheirus)_affinis	extinct	2.588	3.6
Suspectocoris_grandis	extinct	2.588	3.6
Aphelocheirus_(Aphelocheirus)_affinis	extinct	2.588	3.6
Membracoidea	extinct	2.588	3.6
Macrocranum_pliozaeni	extinct	2.588	3.6
Ovalocoris_parva	extinct	2.588	3.6
Aphelocheirus_(Aphelocheirus)_affinis	extinct	2.588	3.6
Heteroptera	extinct	2.588	3.6
Pentatomoides_echinodes	extinct	2.588	3.6
Pentatomoides_atratus	extinct	2.588	3.6
Sinopachymeridium_popovi	extinct	157.3	166.1
Protodikraneura_cephalica	extinct	33.9	38
Protodikraneura_nasti	extinct	33.9	38
Stareono_mirabilis	extinct	33.9	38
Cretocixius_stigmatosus	extinct	112.03	122.46
Granulus_tongchuanensis	extinct	237	242
Notonecta_xyphiale	extinct	113	125
Notonecta_xyphiale	extinct	113	125
Mesoccus_lutarius	extinct	113	125
Mesoccus_advenus	extinct	113	125
Sinojassus_brevispinatus	extinct	113	125
Archijassus_plurinervis	extinct	113	125
Karataviella_shandongensis	extinct	113	125
Mesocicadella_punctata	extinct	208.5	228
Triassocotis_stricta	extinct	208.5	228
Triassocotis_amplicata	extinct	208.5	228
Heteronella_marksei	extinct	208.5	228
Heterojassus_membranaceus	extinct	208.5	228
Heteroptera	extinct	208.5	228
Tricrosbia_minuta	extinct	208.5	228
Dysmorphoptiloides_elongata	extinct	208.5	228
Trifidella_perfecta	extinct	208.5	228
Cercopoidea	extinct	208.5	228
Triassothea_analis	extinct	208.5	228
Homoptera	extinct	208.5	228
Hemiptera	extinct	208.5	228
Heterochterus_timmsii	extinct	208.5	228
Sinaphidum_epichare	extinct	113	125
Caudaphis_minulissima	extinct	113	125
Archeoviparosiphum_opimum	extinct	113	125
Archeoviparosiphum_camptotropum	extinct	113	125
Archeoviparosiphum_tuanwangense	extinct	113	125
Archeoviparosiphum_malacum	extinct	113	125
Tartaraphis_peregrina	extinct	113	125
Caudaphis_spinalis	extinct	113	125
Caudaphis_leptoneura	extinct	113	125
Coreiopsis_parva	extinct	11.608	15.97
Coreiopsis_miocenica	extinct	11.608	15.97
Shanwangicoris_longa	extinct	11.608	15.97
Mesolygaeus_laiyangensis	extinct	113	125
Schizopteryx_shandongensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Liaoxia_longa	extinct	113	125
Kezuocoris_liaoningensis	extinct	113	125
Corioides_fortus	extinct	113	125
Corioides_longus	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Schizopteryx_lacustris	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Schizopteryx_shandongensis	extinct	113	125
Schizopteryx_lacustris	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Orthoprosbole_triangularis	extinct	254.17	259.9
Mesolygaeus_laiyangensis	extinct	113	125
Mesolygaeus_laiyangensis	extinct	113	125
Carsidarina_jarzembowskii	extinct	33.9	38
Carsidarina_media	extinct	33.9	38
Carsidarina_ampla	extinct	33.9	38
Proeurotica_arcana	extinct	33.9	38
Proeurotica_paulula	extinct	33.9	38
Proeurotica_inanima	extinct	33.9	38
Lapidopsylla_thornessbaya	extinct	33.9	38
Lapidopsylla_memoranda	extinct	33.9	38
Carsidarina	extinct	33.9	38
Proeurotica	extinct	33.9	38
Lapidopsylla	extinct	33.9	38
Aphalaridae	extinct	33.9	38
Dunstaniodes_elongatus	extinct	228	237
Siksteliana_popovi	extinct	228	237
Turgaiella_pomerantsevae	extinct	163.5	201.3
Martynovocossus_turgaiensis	extinct	163.5	201.3
Palaeontinodes_angarensis	extinct	174.1	182.7
Nepomorpha	extinct	93.5	99.6
Henriksenopterix_paucistriata	extinct	47.8	56
Eoricania_danica	extinct	47.8	56
Lechaea_primigenia	extinct	47.8	56
Cixiidae	extinct	47.8	56
Tectocoris_angustilobatus	extinct	47.8	56
Tectocoris_angustilobatus	extinct	47.8	56
Pentatomidae	extinct	47.8	56
Teleoschistus_multinervosus	extinct	47.8	56
Pentatomidae	extinct	47.8	56
Coreidae	extinct	47.8	56
Lygaeidae	extinct	47.8	56
Saldidae	extinct	47.8	56
Tectocoris_angustilobatus	extinct	47.8	56
Teleocydnus_transitorius	extinct	47.8	56
Pentatomidae	extinct	47.8	56
Cydnidae	extinct	47.8	56
Ormenis_furcata	extinct	47.8	56
Aphrophora_ungeri	extinct	11.608	12.7
Eurygaster	extinct	23.03	33.9
Cydnopsis_haidingeri	extinct	11.608	12.7
Mesococcus_asiatica	extinct	190.8	201.3
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Primpalaeoaphis_khotontensis	extinct	122.46	125.45
Cicadocoris_kuliki	extinct	190.8	201.3
Sphongophoriella_reticulata	extinct	190.8	201.3
Minuta_heteropterata	extinct	190.8	201.3
Ceresopsis_costalis	extinct	190.8	201.3
Ambercylapus_nigrus	extinct	33.9	38
Reduviidae	extinct	5.333	7.246
Lygaeidae	extinct	5.333	7.246
Coreidae	extinct	5.333	7.246
Pentatomidae	extinct	5.333	7.246
Cicadellidae	extinct	5.333	7.246
Eriosoma	extinct	5.333	7.246
Aphididae	extinct	5.333	7.246
Arctorthezia_antiqua	extinct	33.9	38
Newsteadia_succini	extinct	33.9	38
Eomatsucoccus_sukachevae	extinct	113	125
Eomatsucoccus_popovi	extinct	113	125
Eomatsucoccus_popovi	extinct	113	125
Inka_minuta	extinct	83.6	86.3
Inka_minuta	extinct	83.6	86.3
Tonacatecutlius_gibsoni	extinct	15.97	23.03
Ptychogroehnia_reducta	extinct	33.9	38
Quisqueyaaphis_heiei	extinct	13.82	20.44
Eomileewa_eridani	extinct	33.9	38
Youngeewa_bicolorata	extinct	33.9	38
Schizoneurites_obliquus	extinct	33.9	38
Schizoneurites_robustus	extinct	33.9	38
Schizoneurites_fossilis	extinct	33.9	38
Schizoneurites_robustus	extinct	33.9	38
Praecoris_dominicana	extinct	13.82	20.44
Termitaradus_protera	extinct	15.97	23.03
Apicrenus_fossilis	extinct	13.82	20.44
Paleodoris_lattini	extinct	13.82	20.44
Electrogerris_kotashevichi	extinct	33.9	38
Gerris	extinct	33.9	38
Electrovelia_baltica	extinct	33.9	38
Electrovelia_baltica	extinct	33.9	38
Balticovelia_weitschati	extinct	33.9	38
Metrocephala_anderseni	extinct	33.9	38
Electrogerris	extinct	33.9	38
Succineogerris_larssoni	extinct	33.9	38
Metrocephala_anderseni	extinct	33.9	38
Electrogerris_kotashevichi	extinct	33.9	38
Brachymetroides_atra	extinct	13.82	20.44
Electrobates_spinipes	extinct	13.82	20.44
Microvelia_grimaldii	extinct	13.82	20.44
Microvelia_electra	extinct	13.82	20.44
Carinametra_burmensis	extinct	93.5	99.6
Postopsyllidium_emilyae	extinct	89.8	93.9
Postopsyllidium_rebeccae	extinct	93.5	99.6
Hydrometra_groehni	extinct	33.9	38
Epigonomiris_skalskii	extinct	33.9	38
Ambericarda_skalskii	extinct	33.9	38
Aphaorus_curtipes	extinct	125	129.4
Pterotella_formosa	extinct	122.46	125.45
Enithares_bohemica	extinct	15.97	23.03
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_furensis	extinct	47.8	56
Palaeogerris_grandis	extinct	47.8	56
Palaeogerris_grandis	extinct	47.8	56
Palaeogerris_grandis	extinct	47.8	56
Palaeogerris_grandis	extinct	47.8	56
Palaeogerris_grandis	extinct	47.8	56
Palaeogerris_grandis	extinct	47.8	56
Palaeogerris_grandis	extinct	47.8	56
Palaeogerris_mikkelseni	extinct	47.8	56
Palaeogerris_mikkelseni	extinct	47.8	56
Palaeogerris	extinct	47.8	56
Eocenometra_longicornis	extinct	47.8	56
Palaeometra_madseni	extinct	47.8	56
Daniavelia_morsensis	extinct	47.8	56
Limnoporus_wilsoni	extinct	47.8	56
Limnoporus_wilsoni	extinct	47.8	56
Aquarius	extinct	11.608	15.97
Palaeogerris_furensis	extinct	47.8	56
Heteroptera	extinct	5.333	8.7
Palaeonewsteadia_huaniae	extinct	33.9	38
Protorthezia_aurea	extinct	33.9	38
Scarabaeides_deperditus	extinct	145	150.8
Scarabaeides_deperditus	extinct	145	150.8
Cixius_petrinus	extinct	125	129.4
Hexascytina_tillyardi	extinct	208.5	228
Microscytinella_radians	extinct	208.5	228
Platyscytinella_paradoxa	extinct	208.5	228
Hexascytina_tillyardi	extinct	208.5	228
Leptomimoides_jonasdamzeni	extinct	33.9	38
Mezira_crassifemur	extinct	40.4	48.6
Neuroctenus_incompletus	extinct	40.4	48.6
Emilianovelia_audax	extinct	99.6	105.3
Emilianovelia	extinct	99.6	105.3
Malenavelia_videris	extinct	99.6	105.3
Arcantivelia_petraudi	extinct	99.6	105.3
Juraphis_karataviensis	extinct	157.3	166.1
Juraphididae	extinct	122.46	125.45
Juraphididae	extinct	125	129.4
Sinanabis_brevipes	extinct	157.3	166.1
Karataviella_macra	extinct	157.3	166.1
Karataviella_stolida	extinct	157.3	166.1
Mesolygaeus_hebeiensis	extinct	130	136.4
Mesolygaeus_laiyangensis	extinct	130	136.4
Stellularis_macula	extinct	125.45	130
Palaeontinopsis_latipennis	extinct	157.3	166.1
Permocicada_beipiaoensis	extinct	157.3	166.1
Acanthocephalonotum_martinsnetoi	extinct	41.3	47.8
Aonikenkissus_zamunerae	extinct	93.5	99.6
Parapryg_alogus	extinct	252.17	254.17
Torrirostratus_pilosus	extinct	125.45	130
Flexicorpus_acutirostratus	extinct	125.45	130
Torrirostratus_pilosus	extinct	125.45	130
Flexicorpus_acutirostratus	extinct	125.45	130
Torrirostratus_pilosus	extinct	125.45	130
Flexicorpus_acutirostratus	extinct	125.45	130
Flexicorpus_acutirostratus	extinct	122.46	125.45
Flexicorpus_acutirostratus	extinct	122.46	125.45
Torrirostratus_pilosus	extinct	122.46	125.45
Flexicorpus_acutirostratus	extinct	122.46	125.45
Torrirostratus_pilosus	extinct	125.45	130
Flexicorpus_acutirostratus	extinct	125.45	130
Torrirostratus_pilosus	extinct	122.46	125.45
Flexicorpus_acutirostratus	extinct	122.46	125.45
Conjucella_selene	extinct	113	125
Conjucella_selene	extinct	113	125
Conjucella_selene	extinct	113	125
Cinemala_contrasta	extinct	166.1	170.3
Arlecoris_louisi	extinct	242	247.2
Arlecoris_louisi	extinct	242	247.2
Sulcalydus_kalabisi	extinct	23.03	33.9
Minutabythus_jordanicus	extinct	100.5	113
