"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=primates&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:25:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","primates"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.117"
"Records Found","2898"
"Records Returned","2898"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"471121","occ","","","46813","Teilhardina americana","species","52105","","Teilhardina americana","species","52105","Wasatchian","","55.8","50.3","11717"
"471126","occ","","","46814","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471147","occ","","","46814","Teilhardina americana","species","52105","","Teilhardina americana","species","52105","Wasatchian","","55.8","50.3","11717"
"471148","occ","","","46814","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471153","occ","","","46815","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471167","occ","","","46816","Ignacius graybullianus","species","47354","","Ignacius graybullianus","species","47354","Wasatchian","","55.8","50.3","11717"
"471170","occ","","","46816","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471187","occ","","","46818","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471197","occ","","","46818","Ignacius graybullianus","species","47354","","Ignacius graybullianus","species","47354","Wasatchian","","55.8","50.3","11717"
"471201","occ","","","46818","Phenacolemur simonsi","species","50333","","Phenacolemur simonsi","species","50333","Wasatchian","","55.8","50.3","11717"
"471205","occ","","","46819","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471225","occ","","","46820","Cantius abditus ?","species","44892","","Cantius abditus","species","50080","Wasatchian","","55.8","50.3","11717"
"471234","occ","","","46820","Microsyops angustidens","species","48547","","Microsyops angustidens","species","45481","Wasatchian","","55.8","50.3","11717"
"471235","occ","","","46820","Niptomomys thelmae","species","49182","","Niptomomys thelmae","species","49182","Wasatchian","","55.8","50.3","11717"
"471245","occ","","","46821","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471256","occ","","","46822","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471257","occ","","","46822","Cantius ralstoni","species","44899","","Cantius ralstoni","species","50088","Wasatchian","","55.8","50.3","11717"
"471268","occ","","","46823","Cantius ralstoni","species","44899","","Cantius ralstoni","species","50088","Wasatchian","","55.8","50.3","11717"
"471274","occ","","","46823","Ignacius graybullianus","species","47354","","Ignacius graybullianus","species","47354","Wasatchian","","55.8","50.3","11717"
"471287","occ","","","46825","Cantius abditus","species","44892","","Cantius abditus","species","50080","Wasatchian","","55.8","50.3","11717"
"471300","occ","","","46826","Cantius abditus","species","44892","","Cantius abditus","species","50080","Wasatchian","","55.8","50.3","11717"
"471314","occ","","","46828","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471318","occ","","","46828","Phenacolemur simonsi","species","50333","","Phenacolemur simonsi","species","50333","Wasatchian","","55.8","50.3","11717"
"471319","occ","","","46828","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471326","occ","","","46830","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471339","occ","","","46830","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471340","occ","","","46831","Absarokius metoecus","species","43691","","Absarokius metoecus","species","43691","Wasatchian","","55.8","50.3","11717"
"471341","occ","","","46831","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471359","occ","","","46831","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471379","occ","","","46834","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471396","occ","","","46834","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471431","occ","","","46838","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471441","occ","","","46838","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471460","occ","","","46841","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471470","occ","","","46843","Cantius trigonodus","species","44902","","Cantius trigonodus","species","50091","Wasatchian","","55.8","50.3","11717"
"471475","occ","","","46843","Microsyops angustidens","species","48547","","Microsyops angustidens","species","45481","Wasatchian","","55.8","50.3","11717"
"471479","occ","","","46843","Tetonius matthewi","species","52191","","Tetonius matthewi","species","52191","Wasatchian","","55.8","50.3","11717"
"471482","occ","","","46844","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"471495","occ","","","46845","Cantius trigonodus","species","44902","","Cantius trigonodus","species","50091","Wasatchian","","55.8","50.3","11717"
"471507","occ","","","46846","Cantius abditus","species","44892","","Cantius abditus","species","50080","Wasatchian","","55.8","50.3","11717"
"471521","occ","","","46847","Absarokius metoecus","species","43691","","Absarokius metoecus","species","43691","Wasatchian","","55.8","50.3","11717"
"471523","occ","","","46847","Cantius abditus","species","44892","","Cantius abditus","species","50080","Wasatchian","","55.8","50.3","11717"
"471533","occ","","","46847","Microsyops latidens","species","48554","","Microsyops latidens","species","45483","Wasatchian","","55.8","50.3","11717"
"471545","occ","","","46849","Cantius abditus","species","44892","","Cantius abditus","species","50080","Wasatchian","","55.8","50.3","11717"
"471558","occ","","","46849","Microsyops latidens","species","48554","","Microsyops latidens","species","45483","Wasatchian","","55.8","50.3","11717"
"471563","occ","","","46851","Absarokius metoecus","species","43691","","Absarokius metoecus","species","43691","Wasatchian","","55.8","50.3","11717"
"471564","occ","","","46851","Cantius abditus","species","44892","","Cantius abditus","species","50080","Wasatchian","","55.8","50.3","11717"
"471571","occ","","","46851","Microsyops latidens","species","48554","","Microsyops latidens","species","45483","Wasatchian","","55.8","50.3","11717"
"471575","occ","","","46852","Cantius mckennai","species","44897","","Cantius mckennai","species","50085","Wasatchian","","55.8","50.3","11717"
"472509","occ","","","46955","Pliopithecus antiquus","species","64158","","Pliopithecus antiquus","species","143188","MN 5","","15.97","13.65","12472"
"474438","occ","","","12850","Adapis magnus","species","127246","recombined as","Leptadapis magnus","species","127246","Late Eocene","","37.2","33.9","8517"
"474439","occ","","","12850","Microchoerus erinaceus","species","57923","","Microchoerus erinaceus","species","57923","Late Eocene","","37.2","33.9","12522"
"474440","occ","","","12850","Pseudoloris parvulus","species","67466","","Pseudoloris parvulus","species","67466","Late Eocene","","37.2","33.9","8517"
"481454","occ","","","31183","Paralouatta n. sp. marianae","species","64834","","Paralouatta marianae","species","64834","Early Miocene","","23.03","15.97","8395"
"486347","occ","","","48666","Sivapithecus punjabicus","species","133710","","Sivapithecus punjabicus","species","133677","Middle Miocene","","15.97","11.608","12990"
"489666","occ","","","49333","Mesopithecus ? cf. monspessulanus","species","97759","","Mesopithecus monspessulanus","species","72228","Ruscinian","","5.333","3.2","13151"
"492243","occ","","","31751","Adapis parisiensis","species","57922","","Adapis parisiensis","species","57922","Priabonian","","38","33.9","13338"
"493190","occ","","","49816","Macaca sylvanus","species","232422","","Macaca sylvanus","species","104118","Middle Pleistocene","","0.781","0.126","13380"
"493228","occ","","","36206","Macaca sylvanus","species","232422","","Macaca sylvanus","species","104118","Middle Pleistocene","","0.781","0.126","13380"
"493506","occ","","","49844","Parvocristes n. sp. oligocollis","species","144277","","Parvocristes oligocollis","species","144277","Lutetian","","47.8","41.3","11799"
"497113","occ","","","50199","Homo heidelbergensis","species","83086","","Homo heidelbergensis","species","83086","Middle Pleistocene","","0.781","0.126","9643"
"497674","occ","","","50259","Macaca sylvanus","species","232422","","Macaca sylvanus","species","104118","Middle Pleistocene","","0.781","0.126","9643"
"498828","occ","13080","","50342","Macaca sylvanus","species","232422","","Macaca sylvanus","species","104118","Early Pleistocene","","2.588","0.781","13519"
"501580","occ","","","50908","Dolichopithecus cf. ruscinensis","species","97754","","Dolichopithecus ruscinensis","species","97754","MN 14","","4.9","4.2","13592"
"501619","occ","","","50915","Dolichopithecus cf. ruscinensis","species","97754","","Dolichopithecus ruscinensis","species","97754","MN 14","MN 15","4.9","3.2","13592"
"502605","occ","","","11797","Sivaladapis palaeindicus","species","101107","","Sivaladapis palaeindicus","species","101100","MN 6","MN 7 + 8","13.65","11.1","13624"
"502606","occ","","","11797","Sivapithecus indicus","species","133688","","Sivapithecus indicus","species","133676","MN 6","MN 7 + 8","13.65","11.1","13624"
"512153","occ","","","51812","Macaca sylvana","species","232422","recombined as","Macaca sylvanus","species","104118","Pliocene","Pleistocene","5.333","0.0117","13791"
"520401","occ","","","28978","n. gen. Panobius n. sp. afridi","species","67492","","Panobius afridi","species","67492","Lutetian","","47.8","41.3","14336"
"533822","occ","","","14876","Picrodus silberlingi","species","50355","","Picrodus silberlingi","species","50355","Torrejonian","","63.3","61.7","14679"
"533823","occ","","","14874","Picrodus silberlingi","species","50355","","Picrodus silberlingi","species","50355","Torrejonian","","63.3","61.7","14679"
"533824","occ","","","14925","Picrodus canpacius","species","68068","","Picrodus canpacius","species","68068","Tiffanian","","61.7","56.8","14679"
"533825","occ","","","55227","Picrodus cf. canpacius","species","68068","","Picrodus canpacius","species","68068","Tiffanian","","61.7","56.8","14679"
"536657","occ","","","55533","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","36257"
"559543","occ","","","22701","Europolemur n. sp. koenigswaldi","species","70447","","Europolemur koenigswaldi","species","70447","MP 11","","48.6","40.4","15697"
"559544","occ","","","58140","Europolemur n. sp. koenigswaldi","species","70447","","Europolemur koenigswaldi","species","70447","MP 11","","48.6","40.4","15697"
"569049","occ","","","59733","n. gen. Biretia n. sp. piveteaui","species","144313","","Biretia piveteaui","species","144313","Bartonian","Priabonian","41.3","33.9","17106"
"570375","occ","","","59839","n. gen. Sahelanthropus n. sp. tchadensis","species","77368","","Sahelanthropus tchadensis","species","77368","Messinian","","7.246","5.333","17173"
"572679","occ","","","60127","n. gen. Catopithecus n. sp. browni","species","97121","","Catopithecus browni","species","97121","Rupelian","","33.9","28.1","29400"
"572680","occ","","","60127","n. gen. Proteopithecus n. sp. sylviae","species","97123","","Proteopithecus sylviae","species","97123","Rupelian","","33.9","28.1","29400"
"572681","occ","","","60127","n. gen. Serapia n. sp. eocaena","species","133673","","Serapia eocaena","species","133673","Rupelian","","33.9","28.1","28178"
"572682","occ","","","60127","n. gen. Plesiopithecus n. sp. teras","species","133674","","Plesiopithecus teras","species","133674","Rupelian","","33.9","28.1","28178"
"572683","occ","","","60127","n. gen. Arsinoea n. sp. kallimos","species","133675","","Arsinoea kallimos","species","133675","Rupelian","","33.9","28.1","28178"
"583570","occ","","","21695","Homo sapiens","species","83088","","Homo sapiens","species","83088","Pleistocene","","2.588","0.0117","17685"
"623877","occ","","","67172","n. gen. Khoratpithecus n. sp. piriyai","species","89269","","Khoratpithecus piriyai","species","89269","Late Miocene","","11.608","5.333","24291"
"623940","occ","","","13127","n. gen. Muangthanhinius n. sp. siami","species","89316","","Muangthanhinius siami","species","89316","Late Eocene","","37.2","33.9","19166"
"623952","occ","","","14928","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Ti3","","61.7","56.8","19168"
"623953","occ","","","14928","Pronothodectes gaoi","species","50861","","Pronothodectes gaoi","species","50861","Ti3","","61.7","56.8","19168"
"623954","occ","","","14928","Elphidotarsius wightoni","species","46066","","Elphidotarsius wightoni","species","46066","Ti3","","61.7","56.8","19168"
"625015","occ","","","55602","Acrecebus fraileyi","species","248947","","Acrecebus fraileyi","species","248947","Tortonian","","11.62","7.246","19222"
"625017","occ","","","55602","Solimoea acrensis","species","248944","","Solimoea acrensis","species","248944","Tortonian","","11.62","7.246","19222"
"625695","occ","","","67491","n. gen. Xanthorhysis n. sp. tabrumi","species","89728","","Xanthorhysis tabrumi","species","89728","Sharamurunian","","48.6","37.2","19236"
"627297","occ","","","67660","Homo erectus","species","83084","","Homo erectus","species","83084","Middle Pleistocene","","0.781","0.126","19319"
"627783","occ","","","67706","n. gen. Karanisia n. sp. clarki","species","90338","","Karanisia clarki","species","90338","Priabonian","","38","33.9","19346"
"627784","occ","","","67706","n. gen. Saharagalago n. sp. misrensis","species","90336","","Saharagalago misrensis","species","90336","Priabonian","","38","33.9","19346"
"632258","occ","","","68020","Homo erectus","species","83084","","Homo erectus","species","83084","Middle Pleistocene","","0.781","0.126","19464"
"632375","occ","","","68055","n. gen. Homo n. sp. floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19516"
"632376","occ","","","68056","Homo floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19516"
"632378","occ","","","68058","cf. Homo floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19516"
"632443","occ","","","68063","n. gen. Homo n. sp. floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19537"
"632444","occ","","","68064","n. gen. Homo n. sp. floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19537"
"632445","occ","","","68066","n. gen. Homo n. sp. floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19537"
"632446","occ","","","68067","n. gen. Homo n. sp. floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19537"
"632447","occ","","","68068","n. gen. Homo n. sp. floresiensis","species","91487","subjective synonym of","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19537"
"632449","occ","","","68059","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","19537"
"632456","occ","","","68070","Homo sapiens","species","83088","","Homo sapiens","species","83088","Middle Pleistocene","","0.781","0.126","19545"
"633349","occ","","","68174","Teilhardina aff. belgica","species","53408","","Teilhardina belgica","species","130269","Ypresian","","56","47.8","19606"
"636303","occ","","","68428","n. gen. Berruvius n. sp. lasseroni","species","144001","","Berruvius lasseroni","species","144001","Thanetian","","59.2","56","29562"
"636304","occ","","","68429","Sarnacius aff. gingerichi","species","144000","","Sarnacius gingerichi","species","143999","Thanetian","","59.2","56","19707"
"636306","occ","","","68429","Berruvius cf. lasseroni","species","144001","","Berruvius lasseroni","species","144001","Thanetian","","59.2","56","19707"
"636319","occ","","","68436","Platychoerops richardsonii","species","144265","obsolete variant of","Platychoerops richardsoni","species","144240","Ypresian","","56","47.8","19707"
"636322","occ","","","13299","Toliapina lawsoni","species","144004","","Toliapina lawsoni","species","144004","Ypresian","","56","47.8","19707"
"636323","occ","","","35533","Toliapina lawsoni","species","144004","","Toliapina lawsoni","species","144004","Ypresian","","56","47.8","19707"
"636333","occ","","","68440","Nannopithex zuccolae","species","101081","","Nannopithex zuccolae","species","101081","MP 10","","55.8","48.6","19707"
"636417","occ","","","68474","Homo sapiens","species","83088","","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","19718"
"636419","occ","","","15119","Ignacius n. sp. clarkforkensis","species","92580","","Ignacius clarkforkensis","species","92580","Clarkforkian","","56.8","55.8","19720"
"636420","occ","","","68476","n. gen. Dryomomys n. sp. szalayi","species","92582","","Dryomomys szalayi","species","92582","Late Paleocene","","58.7","55.8","19720"
"637079","occ","","","68584","n. gen. Paraloris n. sp. bavaricus","species","93592","","Paraloris bavaricus","species","93592","Priabonian","","38","33.9","19773"
"638369","occ","","","15454","Absarokius abbotti","species","43687","","Absarokius abbotti","species","44019","Wasatchian","","55.8","50.3","19815"
"638370","occ","","","15454","Cantius frugivorus","species","44896","","Cantius frugivorus","species","50083","Wasatchian","","55.8","50.3","19815"
"638372","occ","","","15454","Microsyops knightensis","species","48552","","Microsyops knightensis","species","45482","Wasatchian","","55.8","50.3","19815"
"640568","occ","","","69088","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Piacenzian","","3.6","2.588","19923"
"645286","occ","","","69711","Pliopithecus vindobonensis","species","143183","","Pliopithecus vindobonensis","species","143183","MN 6","","13.65","12.75","23390"
"645347","occ","","","69712","Pliopithecus antiquus","species","64158","","Pliopithecus antiquus","species","143188","MN 6","MN 7 + 8","13.65","11.1","23390"
"654949","occ","","","70705","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","19694"
"655351","occ","","","70721","Australopithecus afarensis","species","83055","subjective synonym of","Praeanthropus africanus","species","83054","Pliocene","","5.333","2.588","23725"
"655355","occ","","","70705","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","19694"
"655632","occ","","","12950","Propliopithecus n. sp. ankeli","species","97187","","Propliopithecus ankeli","species","97187","Rupelian","","33.9","28.1","23738"
"655658","occ","26243","","70808","Noropithecus bulukensis","species","208981","","Noropithecus bulukensis","species","208981","Early Miocene","","23.03","15.97","38826"
"656690","occ","","","22160","Australopithecus n. sp. ramidus","species","83091","recombined as","Ardipithecus ramidus","species","83091","Zanclean","","5.333","3.6","5354"
"658997","occ","","","71061","Dolichopithecus ruscinensis","species","97754","","Dolichopithecus ruscinensis","species","97754","MN 14","","4.9","4.2","23813"
"658998","occ","","","71061","Mesopithecus monspessulanus","species","97759","","Mesopithecus monspessulanus","species","72228","MN 14","","4.9","4.2","23813"
"659096","occ","","","71071","Australopithecus africanus","species","83066","","Australopithecus africanus","species","83066","Pliocene","","5.333","2.588","5213"
"661932","occ","","","71313","Protopithecus brasiliensis","species","143125","","Protopithecus brasiliensis","species","143125","Late Pleistocene","Holocene","0.126","0","24122"
"662048","occ","","","71328","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","24000"
"662055","occ","","","71329","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","24000"
"663417","occ","20861","","55494","n. gen. Asiadapis n. sp. cambayensis","species","131095","","Asiadapis cambayensis","species","131095","Ypresian","","56","47.8","27924"
"663739","occ","","","55494","n. gen. Marcgodinotius n. sp. indicus","species","98780","","Marcgodinotius indicus","species","98780","Ypresian","","56","47.8","24168"
"663740","occ","","","55494","n. gen. Vastanomys n. sp. gracilis","species","98782","","Vastanomys gracilis","species","98782","Ypresian","","56","47.8","24168"
"663742","occ","20862","","55494","n. gen. Anthrasimias n. sp. gujaratensis","species","131036","subjective synonym of","Marcgodinotius indicus","species","98780","Ypresian","","56","47.8","27910"
"664411","occ","","","71580","cf. Lufengpithecus n. sp. chiangmuanensis","species","99037","","Lufengpithecus chiangmuanensis","species","99037","MN 7 + 8","MN 9","12.75","9.7","24182"
"667817","occ","","","12960","n. gen. Afrotarsius n. sp. chatrathi","species","100568","","Afrotarsius chatrathi","species","100568","Rupelian","","33.9","28.1","24324"
"667819","occ","","","12968","n. gen. Qatrania n. sp. wingi","species","100570","","Qatrania wingi","species","100570","Rupelian","","33.9","28.1","24326"
"667820","occ","","","12954","n. gen. Aegyptopithecus n. sp. zeuxis","species","100577","","Aegyptopithecus zeuxis","species","100577","Rupelian","","33.9","28.1","24335"
"667821","occ","","","12954","n. gen. Aeolopithecus n. sp. chirobates","species","100578","recombined as","Propliopithecus chirobates","species","100578","Rupelian","","33.9","28.1","24335"
"667824","occ","","","71943","Apidium n. sp. moustafai","species","172416","","Apidium moustafai","species","172416","Rupelian","","33.9","28.1","34163"
"667825","occ","","","71943","Propliopithecus cf. haeckeli","species","100582","","Propliopithecus haeckeli","species","100582","Rupelian","","33.9","28.1","24335"
"667885","occ","","","67706","Biretia n. sp. fayumensis","species","100641","","Biretia fayumensis","species","100641","Priabonian","","38","33.9","24348"
"667886","occ","","","67706","Biretia n. sp. megalopsis","species","100642","","Biretia megalopsis","species","100642","Priabonian","","38","33.9","24348"
"668720","occ","","","38868","n. gen. Melaneremia n. sp. bryanti","species","101083","","Melaneremia bryanti","species","101083","Ypresian","","56","47.8","24414"
"669508","occ","","","37493","n. gen. Adapoides n. sp. troglodytes","species","101382","","Adapoides troglodytes","species","101382","Middle Eocene","","48.6","37.2","1044"
"669509","occ","","","37493","Tarsius n. sp. eocaenus","species","101393","","Tarsius eocaenus","species","101393","Middle Eocene","","48.6","37.2","1044"
"669510","occ","","","37493","n. gen. Eosimias n. sp. sinensis","species","101397","","Eosimias sinensis","species","101397","Middle Eocene","","48.6","37.2","1044"
"669571","occ","","","15834","Teilhardina n. sp. brandti","species","101424","","Teilhardina brandti","species","101424","Wasatchian","","55.8","50.3","24449"
"669590","occ","","","72202","n. gen. Baataromomys n. sp. ulaanus","species","101423","","Baataromomys ulaanus","species","101423","Bumbanian","","55.8","48.6","24447"
"691228","occ","","","74474","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","1326"
"691262","occ","","","41116","Eosimias n. sp. centennicus","species","105205","","Eosimias centennicus","species","105205","Sharamurunian","","48.6","37.2","29403"
"691263","occ","","","74475","Eosimias n. sp. dawsonae","species","105206","","Eosimias dawsonae","species","105206","Sharamurunian","","48.6","37.2","24984"
"691264","occ","","","74476","n. gen. Phenacopithecus n. sp. xueshii","species","105208","","Phenacopithecus xueshii","species","105208","Sharamurunian","","48.6","37.2","24984"
"691265","occ","","","74477","Phenacopithecus n. sp. krishtalkai","species","105209","","Phenacopithecus krishtalkai","species","105209","Sharamurunian","","48.6","37.2","24984"
"691767","occ","","","74511","Homo erectus","species","83084","","Homo erectus","species","83084","Early Pleistocene","","2.588","0.781","25014"
"691768","occ","","","74512","Homo habilis","species","83082","","Homo habilis","species","83082","Early Pleistocene","","2.588","0.781","25014"
"696803","occ","","","41333","n. gen. Myanmarpithecus n. sp. yarshensis","species","106801","","Myanmarpithecus yarshensis","species","106801","Bartonian","","41.3","38","25254"
"696804","occ","","","41393","cf. Eosimias paukkaungensis","species","106894","subjective synonym of","Bahinia pondaungensis","species","58155","Bartonian","","41.3","38","25272"
"699358","occ","19645","","56733","Homo n. sp. georgicus","species","108454","","Homo georgicus","species","108454","Early Pleistocene","","2.588","0.781","25343"
"699384","occ","","","75087","n. gen. Udabnopithecus n. sp. garedziensis","species","108767","","Udabnopithecus garedziensis","species","108767","MN 11","","8.7","7.75","24838"
"715927","occ","","","76843","Plesiadapis tricuspidens","species","50444","","Plesiadapis tricuspidens","species","50444","Late Paleocene","","58.7","55.8","26407"
"717358","occ","","","77014","Algeripithecus minutus","species","143122","","Algeripithecus minutus","species","143122","Ypresian","Lutetian","56","41.3","26064"
"717359","occ","","","77014","Tabelia hammadae","species","113510","subjective synonym of","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717360","occ","","","77014","Dralestes hammadaensis","species","143119","subjective synonym of","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717361","occ","","","77014","Azibius trerki","species","143120","","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717380","occ","","","77015","Tabelia hammadae","species","113510","subjective synonym of","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717381","occ","","","77015","Azibius trerki","species","143120","","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717395","occ","","","77016","Algeripithecus minutus","species","143122","","Algeripithecus minutus","species","143122","Ypresian","Lutetian","56","41.3","26064"
"717396","occ","","","77016","Tabelia hammadae","species","113510","subjective synonym of","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717397","occ","","","77016","Azibius trerki","species","143120","","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717418","occ","","","77021","Algeripithecus minutus","species","143122","","Algeripithecus minutus","species","143122","Ypresian","Lutetian","56","41.3","26064"
"717419","occ","","","77021","Dralestes hammadaensis","species","143119","subjective synonym of","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717423","occ","","","77023","Galago farafraensis","species","113471","","Galago farafraensis","species","113471","Late Miocene","","11.608","5.333","26066"
"717523","occ","","","36612","n. gen. Algeripithecus n. sp. minutus","species","143122","","Algeripithecus minutus","species","143122","Ypresian","Lutetian","56","41.3","29408"
"717524","occ","","","36612","Tabelia hammadae","species","113510","subjective synonym of","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"717525","occ","","","36612","n. gen. Dralestes n. sp. hammadaensis","species","143119","subjective synonym of","Azibius trerki","species","143120","Ypresian","Lutetian","56","41.3","26064"
"719350","occ","","","41456","Pondaungia cotteri","species","100581","","Pondaungia cotteri","species","100581","Bartonian","","41.3","38","26130"
"727017","occ","","","75492","Mesopithecus pentelicus","species","97758","","Mesopithecus pentelicus","species","97758","Turolian","","8.7","5.333","26330"
"730617","occ","","","78520","n. gen. Bugtipithecus n. sp. inexpectans","species","116948","","Bugtipithecus inexpectans","species","116948","Early Oligocene","","33.9","28.4","26396"
"730618","occ","","","78520","n. gen. Phileosimias n. sp. kamali","species","116950","","Phileosimias kamali","species","116950","Early Oligocene","","33.9","28.4","26396"
"730619","occ","","","78520","Phileosimias n. sp. brahuiorum","species","116951","","Phileosimias brahuiorum","species","116951","Early Oligocene","","33.9","28.4","26396"
"733399","occ","30667","","15075","Plesiadapis dubius","species","50432","","Plesiadapis dubius","species","49221","Clarkforkian","","56.8","55.8","53741"
"733639","occ","","","14964","Plesiadapis n. sp. jepseni","species","50437","subjective synonym of","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","1609"
"737174","occ","","","79200","Arcius n. sp. zbyszewskii","species","118745","","Arcius zbyszewskii","species","118745","Early Eocene","","55.8","48.6","26559"
"737176","occ","","","79200","Donrussellia n. sp. lusitanica","species","118747","","Donrussellia lusitanica","species","118747","Early Eocene","","55.8","48.6","26559"
"742618","occ","","","53970","n. gen. Prohylobates n. sp. tandyi","species","100579","","Prohylobates tandyi","species","100579","MN 4","","16.9","15.97","26934"
"748898","occ","","","53970","Dryopithecus ? n. sp. mogharensis","species","120903","","Dryopithecus mogharensis","species","120903","MN 4","","16.9","15.97","26934"
"750838","occ","","","60127","n. gen. Wadilemur n. sp. elegans","species","121440","","Wadilemur elegans","species","121440","Rupelian","","33.9","28.1","29548"
"752581","occ","","","80579","Niptomomys doreenae","species","49179","","Niptomomys doreenae","species","49179","Late Paleocene","","58.7","55.8","27112"
"752582","occ","","","80579","Phenacolemur praecox","species","50331","","Phenacolemur praecox","species","50331","Late Paleocene","","58.7","55.8","27112"
"752597","occ","","","80580","Niptomomys doreenae","species","49179","","Niptomomys doreenae","species","49179","Early Eocene","","55.8","48.6","27112"
"752598","occ","","","80580","Phenacolemur praecox","species","50331","","Phenacolemur praecox","species","50331","Early Eocene","","55.8","48.6","27112"
"774119","occ","","","83069","Homo sapiens","species","83088","","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","27902"
"774126","occ","","","83072","Homo sapiens","species","83088","","Homo sapiens","species","83088","Late Pleistocene","","0.126","0.0117","27902"
